29368	0.11235018	http://data-vocabulary.org/Event/summary	http://data-vocabulary.org/Event/startDate					
28996	0.1109270573	http://data-vocabulary.org/Event/url	http://data-vocabulary.org/Event/summary					
28702	0.1098023313	http://data-vocabulary.org/Event/url	http://data-vocabulary.org/Event/summary	http://data-vocabulary.org/Event/startDate				
20914	0.0800085693	http://data-vocabulary.org/Review/dtreviewed	http://data-vocabulary.org/Review/reviewer					
20682	0.0791210305	http://data-vocabulary.org/Review/reviewer	http://data-vocabulary.org/Review/description					
19356	0.0740482867	http://data-vocabulary.org/Review/dtreviewed	http://data-vocabulary.org/Review/reviewer	http://data-vocabulary.org/Review/description				
17748	0.0678967241	http://data-vocabulary.org/Breadcrumb/title	http://data-vocabulary.org/Breadcrumb/url					
16268	0.0622348382	http://data-vocabulary.org/Review/rating	http://data-vocabulary.org/Review/itemreviewed					
16167	0.0618484527	http://data-vocabulary.org/Review/reviewer	http://data-vocabulary.org/Review/itemreviewed					
15737	0.0602034453	http://data-vocabulary.org/Review/rating	http://data-vocabulary.org/Review/reviewer	http://data-vocabulary.org/Review/itemreviewed				
15278	0.0584474956	http://data-vocabulary.org/Organization/address	http://data-vocabulary.org/Organization/name					
14124	0.0540327548	http://data-vocabulary.org/Event/location	http://data-vocabulary.org/Event/summary					
14041	0.0537152301	http://data-vocabulary.org/Event/location	http://data-vocabulary.org/Event/summary	http://data-vocabulary.org/Event/startDate				
13587	0.0519784083	http://data-vocabulary.org/Event/location	http://data-vocabulary.org/Event/url	http://data-vocabulary.org/Event/summary	http://data-vocabulary.org/Event/startDate			
13445	0.0514351733	http://data-vocabulary.org/Event/summary	http://data-vocabulary.org/Event/eventType					
13354	0.0510870438	http://data-vocabulary.org/Event/eventType	http://data-vocabulary.org/Event/summary	http://data-vocabulary.org/Event/startDate				
12921	0.0494305596	http://data-vocabulary.org/Address/street-address	http://data-vocabulary.org/Address/locality					
