http://data-vocabulary.org/Address/locality	8115	0.1484143531
http://data-vocabulary.org/Review/reviewer	7491	0.1370020849
http://data-vocabulary.org/Organization/name	8676	0.1586744212
http://data-vocabulary.org/Review/itemreviewed	7100	0.1298511284
http://data-vocabulary.org/Organization/address	8557	0.1564980431
http://data-vocabulary.org/Address/street-address	6718	0.1228647719
http://data-vocabulary.org/Review-aggregate/rating	6476	0.1184388602
http://data-vocabulary.org/Review/rating	6265	0.1145799042
http://data-vocabulary.org/Organization/tel	6116	0.1118548594
http://data-vocabulary.org/Review/dtreviewed	5881	0.1075569699
http://data-vocabulary.org/Review/description	5840	0.1068071254
http://data-vocabulary.org/Breadcrumb/title	5697	0.1041918139
http://data-vocabulary.org/Breadcrumb/url	5638	0.1031127693
http://data-vocabulary.org/Review/summary	3941	0.0720765207
http://data-vocabulary.org/Rating/average	3917	0.0716375873
http://data-vocabulary.org/Review-aggregate/count	3904	0.0713998317
http://data-vocabulary.org/Rating/best	3635	0.06648012
http://data-vocabulary.org/Review-aggregate/itemreviewed	3396	0.0621090749
http://data-vocabulary.org/Person/name	2985	0.0545923406
http://data-vocabulary.org/Event/summary	2974	0.0543911628
http://data-vocabulary.org/Address/region	2906	0.0531475182
http://data-vocabulary.org/Event/startDate	2845	0.0520318958
http://data-vocabulary.org/Recipe/name	2836	0.0518672958
http://data-vocabulary.org/Address/postal-code	2697	0.0493251399
http://data-vocabulary.org/Event/url	2453	0.0448626504
http://data-vocabulary.org/Organization/url	2348	0.0429423168
http://data-vocabulary.org/Person/photo	2245	0.041058561
http://data-vocabulary.org/Event/eventType	2239	0.0409488277
http://data-vocabulary.org/Event/location	2144	0.039211383
http://data-vocabulary.org/Recipe/instructions	2101	0.0384249607
http://data-vocabulary.org/Person/url	1929	0.0352792714
http://data-vocabulary.org/Address/country-name	1928	0.0352609825
http://data-vocabulary.org/Product/description	1841	0.0336698489
http://data-vocabulary.org/Recipe/author	1841	0.0336698489
http://data-vocabulary.org/Product/name	1823	0.0333406489
http://data-vocabulary.org/Recipe/yield	1810	0.0331028933
http://data-vocabulary.org/Recipe/review	1784	0.0326273821
http://data-vocabulary.org/Product/price	1777	0.0324993599
http://data-vocabulary.org/Person/title	1744	0.0318958265
http://data-vocabulary.org/Product/photo	1742	0.0318592487
http://data-vocabulary.org/Recipe/photo	1711	0.0312922931
http://data-vocabulary.org/Rating/count	1354	0.0247631589
http://data-vocabulary.org/Product/category	1331	0.0243425144
http://data-vocabulary.org/Review-aggregate/votes	1318	0.0241047588
http://data-vocabulary.org/Recipe/ingredient	1308	0.0239218699
http://webmaster.yandex.ru/vocabularies/term-def.xml/term	1220	0.0223124474
http://webmaster.yandex.ru/vocabularies/term-def.xml/definition	1219	0.0222941585
http://data-vocabulary.org/Recipe/recipeType	1218	0.0222758696
http://data-vocabulary.org/RecipeIngredient/name	1206	0.0220564029
http://data-vocabulary.org/RecipeIngredient/amount	1183	0.0216357584
http://data-vocabulary.org/Organization/locality	1105	0.0202092249
http://data-vocabulary.org/Product/url	1018	0.0186180914
